Id,1-1_small-sounding-engine_presence,1-2_medium-sounding-engine_presence,1-3_large-sounding-engine_presence,1-X_engine-of-uncertain-size_presence,1_engine_presence,2-1_rock-drill_presence,2-2_jackhammer_presence,2-X_other-unknown-impact-machinery_presence,2_machinery-impact_presence,3-1_non-machinery-impact_presence,3_non-machinery-impact_presence,4-1_chainsaw_presence,4-2_small-medium-rotating-saw_presence,4-3_large-rotating-saw_presence,4-X_other-unknown-powered-saw_presence,4_powered-saw_presence,5-1_car-horn_presence,5-3_siren_presence,5-4_reverse-beeper_presence,5_alert-signal_presence,6-1_stationary-music_presence,6-2_mobile-music_presence,6-X_music-from-uncertain-source_presence,6_music_presence,7-1_person-or-small-group-talking_presence,7-2_person-or-small-group-shouting_presence,7-4_amplified-speech_presence,7_human-voice_presence,8-1_dog-barking-whining_presence,8_dog_presence
1,0.27053815742623066,-1.0202566022869657,-0.038897967381075454,0.007062460336014622,-0.5116284181949546,-0.012574153114934067,0.08083042632330698,-0.08141087218440382,0.051790086036759095,-1.059831591235594,-1.059831591235594,0.2268900955895933,0.11517018905484287,0.1836428473866921,0.15253609203125207,0.17930103017781174,-0.7931076068205589,-0.17312814186855488,-0.06468062581321865,-0.00033689353476210374,-64.51070266358664,-107.67811841936873,-54.5156672351957,-0.4437121956773553,-1.7617618316577535,-2.397220268888997,-58.51476258080118,-1.2687153884647968,-0.510333414680421,-0.510333414680421
2,0.2601264586327312,-1.5493734931785066,-0.06899369583145262,-0.008659484375566679,-0.5456801527713009,0.046254600826849644,0.38881105642461916,-0.3960962759438441,0.14900353794691443,-4.226671191482801,-4.226671191482801,0.017241736438958488,-0.027594801404400342,-0.013343906556221391,0.07801437856961882,0.02737624593227203,-1.5990074162954588,-0.17780077768104807,-0.06544316550103327,-0.0004813224326584983,-3.6204140615440004,-2.554741941577795,-5.323645449821683,-0.5700427238760342,-1.7396294255696128,-4.397018987719395,8.841637083412365,-1.29482151457831,-0.5611364485630362,-0.5611364485630362
3,0.18004833338053708,0.1825711643135154,0.23201166414973778,0.08251167011785106,1.2814314706806011,-0.03110321122513887,0.00029962472289120357,0.20542718855303133,0.03313528090032347,0.46279035137416813,0.46279035137416813,-0.14649675006002447,-0.0844886432300595,-0.07992207030102116,-0.06636790213047541,-0.060863509517836076,-0.35951328592008264,-0.17329521225434638,-0.005167873316135815,-2.6854229019595464e-05,-16.3768327449909,-44.99417662633353,-26.00868463295857,-0.45980624626956157,-1.1746173657794057,-0.3945247515436394,-40.65302006880784,-0.888040294752391,-0.5553187134257769,-0.5553187134257769
4,-0.20828575330625707,-1.2310132578909934,0.243947679259172,0.02454467106214983,0.6684637170807113,0.14054671921898368,0.1307917590267113,0.9662064435759967,0.18608241689204488,-1.0532212254596087,-1.0532212254596087,-0.16874402517174747,-0.09417591939789327,-0.04407442414696244,-0.06822010412101515,-0.06230414824939538,-0.4280170938591571,-0.2290096433935681,0.04544728951066626,-0.00011014896007709721,-38.59888875844782,-47.459167635573294,-73.80152322403723,-0.6585804076987438,-2.1842171410351154,-3.433249974659501,-6.905485661592664,-1.5118432618912563,-0.5444617477599939,-0.5444617477599939
5,-0.18468018104482464,0.22498674321865864,0.18835617610182512,0.03198951321475074,0.7606271226415369,-0.05191538411956986,-0.11443659041065626,-0.5096031499219027,-0.031086748569685706,-3.7162889688790894,-3.7162889688790894,-0.14220762841270806,-0.07566131799685909,-0.11289227070883312,-0.04049051413797586,-0.052839370519621336,-0.7511190750657626,-0.15024684277225042,0.009906037453812855,-0.00011025193413824157,-14.74156172616811,-4.60821127034297,3.1349194965379397,-0.08868656319679408,-1.008678546037775,-5.26814707103404,-0.8681424487839635,-1.0195456537425311,-0.3732531489356133,-0.3732531489356133
6,-0.01701934764743627,-0.47500245780732814,0.11887223254519139,0.03315139495468533,0.8855565182566998,-0.039934523089937966,-0.03398360423035715,0.2834766948467438,0.003931395858577207,0.704841681267008,0.704841681267008,-0.13228034324536386,-0.07661466770461399,-0.07866250186266219,-0.03647316613806401,-0.05451133723419554,0.25686761924206214,-0.09397656340177978,-0.011865791178189932,7.969505911507048e-05,-6.71291186604406,-6.879717635952588,-3.5807569694972656,-0.34771071004883863,0.06758684211105936,1.0676682110476436,-0.462928738766788,-0.09869743257006047,-0.4155882157608549,-0.4155882157608549
7,0.24045896465039854,-1.9268240514681976,-0.0753950405266073,-0.010058777314865357,-0.4893804510953102,0.0024399626297871915,-0.03427301652959286,0.17519912841880653,0.01133980483200394,-0.4512116844226329,-0.4512116844226329,0.2629820153237895,0.1639862328624505,0.37830921354578206,0.21101676043015172,0.25462939019607644,-1.2964734550906472,-0.12897876978578826,-0.07899378041282833,-0.0004120645451623942,-21.910229122870767,-35.60165018600949,-27.669337100810644,-0.49958451291813477,-2.2688317522817316,-27.131954009201113,-31.628735349539117,-1.5973688816476537,-0.49095321132302105,-0.49095321132302105
8,-0.3464487095326825,-0.3542897928551432,-0.13706937466859642,-0.1311080030042164,-1.1433631626545493,-0.16718098612350607,-0.15838913203927646,-0.5853063850452855,-0.11331523500707277,-1.4317915685516631,-1.4317915685516631,-0.22344817425851898,-0.17690733708920642,-0.1991830392219848,-0.1078485194946295,-0.15543228747939847,0.04474570926377558,-0.18825324188544823,-0.03046548716061765,-0.00010813667269225186,0.8875720853225602,-1.2924882386522825,-0.4193682719918037,0.1588326849097948,1.8566419667838965,2.128563302116212,-6.138983755800176,1.5621546610917076,-0.540962380716133,-0.540962380716133
9,-0.175984384832076,0.48539866976596,-0.2138511625208777,-0.09301870440156083,-0.035702792164656605,-0.16879279727199686,-0.17612025943081316,-0.7395663055559432,-0.129206178733291,1.7340176126496767,1.7340176126496767,-0.19920212020823963,-0.14601049246908754,-0.19409196693463857,-0.1392475597646315,-0.1494794028766069,0.23482419877125782,-0.11185817530017271,-0.05668661646793397,-5.602067709601331e-06,-1.3055144466870416,-0.10656333562376119,0.5956310877608928,0.10394152821273728,0.5854169093802206,-0.3091924469812666,-14.727007513852412,0.6043857988432979,-0.02277831844752365,-0.02277831844752365
10,-0.1656692561110349,0.004985211571064074,0.2282280661846688,0.056550868174514324,0.767099385918508,-0.057491034951816705,-0.08910351316520679,-0.3794607998974742,-0.02248621838933335,-2.0481093570798166,-2.0481093570798166,-0.113843579516713,-0.055951081138407514,-0.0801547488049498,-0.04451900707990454,-0.032677689985721035,-0.5809743180343474,-0.17551314702381451,0.01461483649755009,-9.509187860868432e-05,-11.962227016165722,-9.26862281451735,-3.7833633368616937,-0.2194915735117565,-1.062885292473009,-4.884327004652974,-2.3722804509325677,-1.0261092637079852,-0.4126673695591772,-0.4126673695591772
