Id,1-1_small-sounding-engine_presence,1-2_medium-sounding-engine_presence,1-3_large-sounding-engine_presence,1-X_engine-of-uncertain-size_presence,1_engine_presence,2-1_rock-drill_presence,2-2_jackhammer_presence,2-X_other-unknown-impact-machinery_presence,2_machinery-impact_presence,3-1_non-machinery-impact_presence,3_non-machinery-impact_presence,4-1_chainsaw_presence,4-2_small-medium-rotating-saw_presence,4-3_large-rotating-saw_presence,4-X_other-unknown-powered-saw_presence,4_powered-saw_presence,5-1_car-horn_presence,5-3_siren_presence,5-4_reverse-beeper_presence,5_alert-signal_presence,6-1_stationary-music_presence,6-2_mobile-music_presence,6-X_music-from-uncertain-source_presence,6_music_presence,7-1_person-or-small-group-talking_presence,7-2_person-or-small-group-shouting_presence,7-4_amplified-speech_presence,7_human-voice_presence,8-1_dog-barking-whining_presence,8_dog_presence
1,-0.9998938469100863,-1.2808442851588628,-1.3306749683965688,-1.0000746028381091,-0.2399286885894487,-1.0001591021864238,-0.9935270406734812,-0.999952004709728,-0.5944544818421409,-1.000215327588711,-1.000215327588711,-0.30710041134531596,-1.0012245973883411,-1.0028301846834846,-1.0000578281639927,-0.7034348780112093,-1.0001345360883556,-1.0670491572937635,-1.0003402735928242,-1.0002057269609885,-1.0001067996745676,-1.0000208956061478,-0.9999689288564249,-1.0001757596673377,-1.0355703659535433,-1.0001728403209869,-0.9999792525742103,-0.8006145116695058,-0.877732612501269,-0.877732612501269
2,-1.0001497585993506,-1.2056616539799332,-1.0651885422694445,-1.0000963307974016,-0.8483672898173544,-1.0002019067988077,1.0734431572405745,-1.0003691585604957,1.3440245604906422,-1.0005312801035353,-1.0005312801035353,-1.085590779900938,-1.0005139616324148,-0.9999709503575445,-1.0005834091927275,-0.9867886529648664,-0.9999278821346106,-1.0198761815006965,-1.0004675407672516,-1.0004848919421758,-1.0000960975832964,-0.9999938769839831,-0.9999622321364365,-1.0001561012778992,-1.9745238371012381,-0.9999584551963339,-1.0003909274544667,-1.4199319179701124,-1.8967486256450106,-1.8967486256450106
3,-1.0000297310301314,-1.7644823507796055,0.9482224651324306,-1.0002090549801335,1.0994281269681214,-1.0000939177323218,-1.0252171980954456,-1.0000975849576,-1.006884860209024,-1.0002834787448236,-1.0002834787448236,-1.4136681899471288,-1.0006149742852284,-1.0328670576954186,-1.0001968967391672,-1.266066485328074,-1.0002445133850124,-1.000117259558941,-1.0000397658611855,-1.0000259287995372,-1.0000792745680982,-1.0000479913295965,-0.9999724827694267,-1.000078848082148,-1.1643795308813463,-1.000132006130935,-0.9999305008959495,-1.0669076225646745,-1.6800760543104516,-1.6800760543104516
4,-1.0000356851377288,-1.6118495025692483,0.5173736854828727,-1.0004058953474424,0.9460629147855646,-1.000168705496581,-1.029886438266048,-0.9998301270390355,0.5638742642079733,-1.000230716231233,-1.000230716231233,-1.1023750148872276,-1.0004180934994444,-1.0040083693718944,-1.0002509715087562,-0.7435185309672646,-1.0003670296155756,-0.9998980487672098,-1.0000554514175573,-1.000000170270818,-1.0001306451147676,-1.0000125091338021,-0.9999576501656353,-1.0001333222630382,-1.0911216779953283,-1.00005296011672,-0.9999142920920306,-1.0436056166266576,-1.8412343797511859,-1.8412343797511859
5,-0.9999507895026786,-0.4624548528279323,0.691504728163738,-1.0000775438891754,1.0036851426729334,-1.0003039984245365,-1.0135440769668531,-1.000061149220287,-1.0000925097785944,-1.0001010552879495,-1.0001010552879495,-1.0008941808402767,-1.0019797081977537,-0.999689525280338,-1.0004677556705364,-1.0002847519883615,-1.0002647445596073,-1.115319228178397,-1.0002392608417632,-0.9999177632855845,-1.000048851948261,-1.000001974169553,-1.0002486411247813,-1.0003661459113695,-1.2814521766098426,-1.000519466323951,-0.9999147369256308,-1.0623118080811793,-1.9059429292851964,-1.9059429292851964
6,-1.0000494690757569,-1.413607480289106,1.1456503764699777,-1.0000276307734277,0.9727007542898174,-1.0000109273266278,-1.0536869680560734,-0.9998503088744964,-0.9385148178445113,-1.000266848705024,-1.000266848705024,-1.2139518134264717,-1.0017898929582472,-1.0012018977937727,-1.00028080383627,-1.1007831935861319,-1.0000794935642894,-1.0044719820623296,-1.0000450665932938,-0.9999362536148952,-1.0001473684334528,-0.9999880001606057,-0.9999833370906277,-1.0001038994642648,-0.9602289105280672,-1.0000946613135306,-0.9998420801232416,-0.8766014405093538,-0.34223570875608433,-0.34223570875608433
7,-0.9998943534668263,-1.294618524425741,-0.9729303859280729,-1.0002561819816904,-0.9982122467809482,-0.9999824081391142,-1.1220345477119744,-1.000104803638928,-0.9510606289686891,-1.0002045971742297,-1.0002045971742297,-1.0069188869461139,-0.9895147940198479,0.3459991933855031,-0.9998928719349104,1.036487783825212,-1.000120931566539,-1.0003592878798935,-1.0001106832799926,-0.9998925095037325,-1.00013473600136,-1.000012477212167,-1.000004980056764,-1.000172734017017,-1.074062769320216,-1.0000309829891678,-0.999959913881771,-1.1123605860789327,-1.6837690942545829,-1.6837690942545829
8,-1.000024961463856,-1.0455345249964152,-1.0302633073135379,-1.0002593920936511,-1.212267379615056,-1.0001198509308087,-1.0101097863833037,-0.9998158458053701,-1.0180236973663415,-1.000188532183077,-1.000188532183077,-1.4774127691200332,-1.0004263150055968,-1.0007355141004264,-1.0001563266045126,-1.0457892337152856,-1.000092820506639,-1.0157242807715612,-0.9999806889758291,-1.0001948003214824,-1.000171523495899,-0.9999451740419737,-0.9998653043454878,-1.0002174495669334,1.1375549933107743,-0.9997237356023257,-0.9999729500944253,1.2484756715296754,-1.905834213690649,-1.905834213690649
9,-0.9998786344671745,-0.6652942238475908,-0.6772449179786736,-1.0002893283821437,-0.4579244581882196,-0.9999546659312298,-1.0116501948508878,-0.9998242388030797,-0.9975647310655391,-1.0002158355842152,-1.0002158355842152,-1.023387937192303,-1.0002511386749997,-1.0138835647001894,-1.0000664515844429,-1.0336219807468843,-0.999983754206883,-1.0676801125635684,-1.0001768599991574,-0.9998626891249263,-1.000202274040067,-1.0000262300661926,-0.9999591331977036,-1.0003280629321178,0.010151967283154595,-0.9998788534475312,-0.9999082399881594,0.23320901636361813,-1.308016626876486,-1.308016626876486
10,-0.9999601364438144,-1.2518704161362946,0.11054489719973315,-1.0000648442383788,0.9172505171157952,-1.0002726238270165,-1.0415709778907025,-1.000003855630621,-1.0006001285425818,-1.0001561094005433,-1.0001561094005433,-1.0435692404352148,-1.0015613411678086,-1.0001070518295108,-1.0004343223731356,-1.0512597957497054,-1.000213419137119,-1.0620343438020445,-1.0001333546485034,-0.9998522126748908,-1.0000097630025895,-1.0000364640768435,-1.000151881449996,-1.0003424773289884,-1.5167716055908762,-1.00042591859257,-0.999919898124247,-1.247898557393376,-1.6426783977203125,-1.6426783977203125
