Id,1-1_small-sounding-engine_presence,1-2_medium-sounding-engine_presence,1-3_large-sounding-engine_presence,1-X_engine-of-uncertain-size_presence,1_engine_presence,2-1_rock-drill_presence,2-2_jackhammer_presence,2-X_other-unknown-impact-machinery_presence,2_machinery-impact_presence,3-1_non-machinery-impact_presence,3_non-machinery-impact_presence,4-1_chainsaw_presence,4-2_small-medium-rotating-saw_presence,4-3_large-rotating-saw_presence,4-X_other-unknown-powered-saw_presence,4_powered-saw_presence,5-1_car-horn_presence,5-3_siren_presence,5-4_reverse-beeper_presence,5_alert-signal_presence,6-1_stationary-music_presence,6-2_mobile-music_presence,6-X_music-from-uncertain-source_presence,6_music_presence,7-1_person-or-small-group-talking_presence,7-2_person-or-small-group-shouting_presence,7-4_amplified-speech_presence,7_human-voice_presence,8-1_dog-barking-whining_presence,8_dog_presence
1,-0.36077523094228986,-4.898527862069523,-0.04322041644373984,3.8933837610271316,-72.77183984043384,18.836298332163388,5.025419000876545,1.826779381465807,1.2300237172309145,-13.923473779188477,-13.923473779188477,0.9622671313999996,0.38938222967100306,2.2916803681139783,9.186026640934754,1.9577549622128692,-15.534518970069275,-0.22193315444090445,-1.3339221147919147,-0.6562600450994838,-670.8596299754953,-337.5377042036894,15.614850782409203,-257.8844563490988,-1029.7233058200163,-875.3563226854939,-2.6939694507323044,-548.2830974843398,-821.9948833567207,-821.9948833567207
2,25.75246523751426,-9.324424564040587,-0.11980792776120987,1.454037504249858,-38.32027082528429,57.16975863777486,25.173389127646498,-6.538398403768862,4.009142306257668,-18.875604449715077,-18.875604449715077,0.27588209493078986,-0.022901012607447407,-0.028298086204756774,-0.14014983841050643,0.16514410025983955,-19.61288321939058,-1.0884017625355633,-0.6017787418187883,-1.138267346469895,-526.5651336373586,-197.5021643199923,-7.769882619783752,-710.3859289910389,-1102.3335910157598,-976.9971196798803,2.105344651958296,-578.9735379089642,-799.7192632614682,-799.7192632614682
3,3.5163001970063776,0.6947732918558693,0.5973079814175887,0.00670232308612256,154.917876464939,-4.027535795715142,2.055543274355351,7.360089200735984,0.6160500383578279,6.749910090945157,6.749910090945157,-0.16600981459424768,-0.048007093711924534,0.14342988388849612,-1.6066667873677123,-0.09058182855532942,7.251616250422046,-1.0985456459282736,4.11525744488166,0.6938534602799482,-726.033052199229,-389.9098351470194,-7.321013550949978,-956.9150431305449,-601.9494185580843,-552.3176862198654,-3.356577891371676,-258.6385799263309,-862.5530369341419,-862.5530369341419
4,-6.521848342509312,-7.0286020927770005,0.7620309617315203,-1.6299208746182257,137.84347255893115,5.131951223475946,5.2279926945980515,17.620942081468556,2.3223542810042157,-7.418118872211577,-7.418118872211577,-0.13093595644597403,-0.16324562770795492,0.2923445312296872,-1.542188258950172,-0.11513597230843364,-2.2204826393203696,-1.0362652562890649,4.009769666465272,0.15144655821678674,-504.80043341322875,-234.1943646986589,-7.392516190309333,-664.6359109663042,-496.91682791608474,-419.84729454917357,0.9893221542198667,-284.1458600094281,-577.4120028263154,-577.4120028263154
5,-1.8192123113112646,-0.8298584588703714,0.3337395987877194,-1.9316239635060684,43.271881989439166,-9.47824046303664,-3.6897144580689165,0.3183659576953307,-0.5906135750175873,-15.990361793513895,-15.990361793513895,0.13255133667131574,0.0064326483532593124,0.5122605133285083,0.9484360893588456,0.27166848647262626,-5.181308150660313,-0.7224335547174878,-1.5304172002946848,-0.6490618607681486,-863.8878807059539,-377.74217072258807,-6.552998689509912,-824.3154352409549,-118.16521238116928,-627.5465288774324,-3.483405866985638,-140.86770750292447,-1072.7526974879438,-1072.7526974879438
6,0.6092400950488355,-1.3120727302023596,0.5928120713397995,3.1935783464816776,129.21259573708855,-0.26806829931485654,-0.06937389729487782,3.5863691340140718,0.20478199871103162,10.701535609768985,10.701535609768985,-0.07368221870024533,-0.031211233338640437,-0.12678844076985962,1.3079945689528354,-0.12997975045475416,19.35225532695991,-0.828772986433445,2.1940622578632545,0.7474667413148557,-860.1873254726072,-178.49594296434407,-3.561336979281091,-988.3177682531835,428.814728490856,319.2262272837443,5.335145209205214,105.84143959882837,122.4360222452103,122.4360222452103
7,-5.807670018014203,-8.371917615564689,-0.4002069626050014,-5.756409055557491,-336.13208231810364,-3.5509214024021793,-2.105747316390962,0.0015205243659207508,-0.6425402196393961,-9.223588847849465,-9.223588847849465,0.32221806025156474,0.3330497541314569,-0.042753160921579006,61.10309757073069,3.2384425953018208,-18.63419157407291,-1.0142266096420132,-2.6686473406768942,-1.231510583009044,-528.7766018751282,-263.288968906838,-6.627849097824839,-705.35779719601,-901.2503188387516,-757.3144635618455,-2.4944396019015382,-478.03975542991606,-727.8280484586754,-727.8280484586754
8,-5.308391438511036,2.017286633146495,-0.17506130434751282,-3.319845658528915,-115.2399449858742,-21.517270437708937,-3.4005653415860078,-3.774378492410381,-1.2648949448298463,4.7123774155115745,4.7123774155115745,-0.17447046510622571,-0.1663903010514341,-0.5266337755436805,-2.1293278976616246,-0.49054435493865994,-0.002245591095015771,-0.625822707701353,-1.6786966956839051,-0.35085951075250194,-225.67200493978342,57.690910990821024,2.325224066863246,-112.6663730837635,1390.0734186298369,1034.97695313579,6.663226574996935,816.7149428043147,-744.7207333342016,-744.7207333342016
9,-3.4896204821184176,6.278649758647823,-0.41043049457070646,-3.208517346509902,-39.922128316153014,-26.708868941075643,-4.0991515203183955,-7.235799418047528,-1.6163110798189049,8.20442674067695,8.20442674067695,-0.21857312511596858,-0.21267718339660038,-0.6651061612854866,-3.6000125186868437,-0.6226868820201541,21.453834693058997,-1.2099128369241665,-2.305114518944064,-0.03153299503549872,-367.4538843987876,-63.66446160822353,6.286134470472217,28.2675529617427,1064.968381336936,239.2377193056442,-2.1307542016319285,570.1018996934527,1939.5403911891929,1939.5403911891929
10,-1.1152682407415493,2.9183792111477413,0.6114613786604591,3.5944908587767217,218.7562626222281,2.625763310460208,-2.6198453343508405,4.615803147430652,0.1489635027025497,3.3810250179911843,3.3810250179911843,-0.1005260460434287,-0.014662014326795047,-0.12042680435048778,3.42453226333529,0.09718497400358632,-1.1242661299768213,-0.463923254076271,1.6373523088774165,0.016147155083282103,-593.6879883519738,-365.66104930806216,-2.5731038716069117,-378.035027994632,-56.2509455955088,-677.3898600901972,-2.2573575552580065,-160.2845021421691,-489.46101772183704,-489.46101772183704
11,7.877811834283194,4.535733666949744,-0.24088497871717995,16.495799613415148,254.4027387706126,29.642428801262906,1.7543851128857224,0.7704845233602338,0.6148451206156869,-8.232864038071783,-8.232864038071783,0.6504154407203695,0.7178025374514785,0.9085295891444453,2.5638174228942208,1.0973559402259685,28.55184047691085,-1.2077714868257423,-1.2972380535971213,0.30795557233957316,-889.4740426306763,-566.7999970100849,-7.899250592074579,-1282.4146244264186,-882.0033163638952,-1373.5584698120324,-2.8486377941237526,-426.9481884619867,-2265.8756572266225,-2265.8756572266225
12,2.620261400808078,2.470650518940181,0.31800000302049136,16.613587557424065,237.5649303239638,-12.321499927812749,1.2102826701320832,18.08512943219237,1.729937577058096,15.638128706012298,15.638128706012298,-0.11627063049430976,-0.04220187097489762,0.820075132907597,-0.681672546557064,0.22606170196263892,-15.099470195759732,0.12172307668921929,1.4239608598802522,0.17091120237953125,-936.4417887706854,-347.0028348461666,3.5020515318169103,-939.4751071454377,-675.1327748567436,-958.7981534205118,-2.3894000638167503,-444.59465103786454,-1162.1851788278625,-1162.1851788278625
13,-8.652192615121828,6.964479055836826,-0.6733561077349434,-2.922355877496799,-78.66887266394006,-42.46234672592607,-5.32238138635248,-8.231076746237537,-2.2217536406711127,22.50404845387668,22.50404845387668,-0.30972133729702056,-0.2811340682485534,-0.9067682639090454,-4.564839294391943,-0.8125602113391986,22.133776347142803,-1.7395302776550423,-2.05829858876367,-0.11890169955352904,-258.96661850239894,1550.813534357805,15.46603872781767,965.1878041555226,435.81624448142867,1098.7041464251463,-2.0193317052173128,583.8610781964803,1443.5801600328061,1443.5801600328061
14,-2.661145981441929,-1.077538889717922,-0.6020116164490614,-1.931188447819149,-235.55420242893814,-23.099207936880326,-3.5340215896601648,-5.721351808113977,-1.3895747913341092,-5.645676945552913,-5.645676945552913,-0.18039619105078125,-0.19179083170780345,-0.5047817342854062,0.0814271794502925,-0.3612667349967161,-2.5353433780254018,-0.1431401893628031,-3.2285807013201975,-0.5620589603949326,-137.12018017403383,-330.88463337380176,-4.905540808114852,-717.7735010449853,416.4958083217012,-62.872434727938206,-2.704689663543947,155.30684438878566,4365.673608781978,4365.673608781978
15,-6.441043541680999,-4.9608439226374195,-0.6681614022475789,-6.424896395480188,-388.464188352742,-23.2111970315235,-3.7423997826929503,-7.814706107497633,-1.5512055972566163,39.09545974772193,39.09545974772193,-0.18755755486704068,-0.19447436105233665,-0.5344212312043114,-1.1606595172701588,-0.43677710424098737,-19.95723266021567,-1.3574540475164651,-3.713116129551899,-1.5143490739383412,-582.9982482707151,-369.5505200026139,-8.403858405960985,-883.2256231346139,499.1913547563591,-894.1923340255581,-3.390060683301564,241.7993542694022,2835.115229717067,2835.115229717067
