Id,1-1_small-sounding-engine_presence,1-2_medium-sounding-engine_presence,1-3_large-sounding-engine_presence,1-X_engine-of-uncertain-size_presence,1_engine_presence,2-1_rock-drill_presence,2-2_jackhammer_presence,2-X_other-unknown-impact-machinery_presence,2_machinery-impact_presence,3-1_non-machinery-impact_presence,3_non-machinery-impact_presence,4-1_chainsaw_presence,4-2_small-medium-rotating-saw_presence,4-3_large-rotating-saw_presence,4-X_other-unknown-powered-saw_presence,4_powered-saw_presence,5-1_car-horn_presence,5-3_siren_presence,5-4_reverse-beeper_presence,5_alert-signal_presence,6-1_stationary-music_presence,6-2_mobile-music_presence,6-X_music-from-uncertain-source_presence,6_music_presence,7-1_person-or-small-group-talking_presence,7-2_person-or-small-group-shouting_presence,7-4_amplified-speech_presence,7_human-voice_presence,8-1_dog-barking-whining_presence,8_dog_presence
1,0.07170046120882034,0.022447289898991585,0.08501406759023666,0.08055137097835541,0.18437275290489197,0.14143593609333038,0.1594734936952591,0.08329123258590698,0.4964057505130768,0.0287582129240036,0.023642469197511673,0.3641420304775238,0.1483738124370575,0.22325000166893005,0.047702230513095856,0.6279197335243225,0.027707157656550407,0.003954718355089426,0.014706072397530079,0.04930339381098747,0.0019866798538714647,0.0014183050952851772,0.0020185355097055435,0.008351915515959263,0.002984315622597933,0.004783144220709801,0.0029043795075267553,0.016773125156760216,0.004521378315985203,0.00365072931163013
2,0.08521518856287003,0.027911711484193802,0.08383704721927643,0.06742721050977707,0.2591596245765686,0.33944758772850037,0.859015941619873,0.016119912266731262,0.8769450783729553,0.011033875867724419,0.01073151733726263,0.05351709946990013,0.007498477585613728,0.05755096673965454,0.042553093284368515,0.11783628165721893,0.0036147183272987604,0.0041678608395159245,0.008707099594175816,0.005513716954737902,0.0038111868780106306,0.006203752011060715,0.0058459630236029625,0.005946518387645483,0.008470475673675537,0.007620888762176037,0.007758252788335085,0.01153563428670168,0.00227911164984107,0.0008329099509865046
3,0.06722012907266617,0.19163760542869568,0.7799398303031921,0.12046892940998077,0.9355449676513672,0.021724926307797432,0.03548235818743706,0.12206865847110748,0.16706879436969757,0.2255149930715561,0.21589119732379913,0.002930657472461462,0.021387912333011627,0.01666768081486225,0.006150295492261648,0.021528111770749092,0.12709861993789673,0.004526452627032995,0.05128462240099907,0.2811084985733032,0.000987295643426478,0.0024902792647480965,0.0007299776189029217,0.003526738379150629,0.1751418262720108,0.00900514330714941,0.0021183749195188284,0.20318330824375153,0.00433368468657136,0.006174142938107252
4,0.008194861002266407,0.005892973393201828,0.7104784846305847,0.08537859469652176,0.7371484637260437,0.12214712053537369,0.1110573410987854,0.4137237071990967,0.9233101606369019,0.043772004544734955,0.0440375953912735,0.0029781856574118137,0.0010413031559437513,0.04069250822067261,0.0039408146403729916,0.0242006778717041,0.06074042245745659,0.0037936463486403227,0.037990741431713104,0.07946843653917313,0.0010956774931401014,0.0022898262832313776,0.0014251419343054295,0.002887704875320196,0.001224316074512899,0.00418789591640234,0.0045623378828167915,0.017952779307961464,0.002216748194769025,0.0012891943333670497
5,0.10348884761333466,0.13028235733509064,0.1464543342590332,0.03871014714241028,0.21161648631095886,0.11743851006031036,0.0016270409105345607,0.008485283702611923,0.08960393816232681,0.014611585065722466,0.01996893621981144,0.022437846288084984,0.022427333518862724,0.001160399871878326,0.009851056151092052,0.037254828959703445,0.01185277383774519,0.010314231738448143,0.017024438828229904,0.027098985388875008,0.0005814794567413628,0.0008591642254032195,0.03496851027011871,0.02571556344628334,0.07216841727495193,0.0040594530291855335,0.002247066702693701,0.0910235196352005,0.0012426404282450676,0.0007437234744429588
6,0.018087759613990784,0.19030608236789703,0.6340744495391846,0.07166622579097748,0.7590994238853455,0.024144714698195457,0.02349419891834259,0.14555150270462036,0.23275581002235413,0.21101197600364685,0.20941685140132904,0.007977844215929508,0.011045360937714577,0.006129833869636059,0.023530637845396996,0.02924356795847416,0.1491440087556839,0.008114279247820377,0.03739246353507042,0.21565623581409454,0.004876669030636549,0.004877014085650444,0.008850419893860817,0.010885244235396385,0.6100849509239197,0.03867753595113754,0.006188847590237856,0.4953262507915497,0.004947385285049677,0.005612731445580721
7,0.015365175902843475,0.010400635190308094,0.3219437897205353,0.1752452850341797,0.7588886022567749,0.22516405582427979,0.0019023690838366747,0.3555329442024231,0.5381543636322021,0.19362245500087738,0.1555173546075821,0.008847015909850597,0.07283864915370941,0.3348977565765381,0.22908718883991241,0.4411843419075012,0.006192462053149939,0.4564315378665924,0.009764963760972023,0.4191513955593109,0.003231476992368698,0.003354074666276574,0.005022143479436636,0.009589314460754395,0.0012871517101302743,0.003993412479758263,0.005299760494381189,0.009963907301425934,0.0015315478667616844,0.0003330218023620546
8,0.012893863953649998,0.22509941458702087,0.1076202243566513,0.03404824808239937,0.2606685161590576,0.012452526949346066,0.003569650696590543,0.047391463071107864,0.04083091393113136,0.10886720567941666,0.10468712449073792,0.002590196905657649,0.006345953792333603,0.003222205676138401,0.012702934443950653,0.015933554619550705,0.05404584854841232,0.03380061686038971,0.019438443705439568,0.11383413523435593,0.029330851510167122,0.008924276567995548,0.037402138113975525,0.09254428744316101,0.7487841248512268,0.20866045355796814,0.007282007951289415,0.852694571018219,0.0024985920172184706,0.002085590036585927
9,0.10619411617517471,0.3119550347328186,0.17856381833553314,0.08790821582078934,0.7688464522361755,0.006682075560092926,0.0024922548327594995,0.027605023235082626,0.04435473307967186,0.15274515748023987,0.14809715747833252,0.003497837809845805,0.0005735554150305688,0.0009352945489808917,0.003915948793292046,0.004556464496999979,0.18190822005271912,0.015096417628228664,0.036966316401958466,0.24231146275997162,0.009473673067986965,0.006140833254903555,0.01963791623711586,0.03368489816784859,0.5783559083938599,0.08568474650382996,0.002014931757003069,0.6733330488204956,0.038883231580257416,0.03960350155830383
10,0.04997755214571953,0.28178250789642334,0.6261895298957825,0.0732904002070427,0.7538833618164062,0.06249098852276802,0.003610437735915184,0.034954968839883804,0.1218312531709671,0.03223128989338875,0.045377545058727264,0.006709241308271885,0.013387695886194706,0.002848747419193387,0.013807150535285473,0.02776331827044487,0.025826795026659966,0.016992205753922462,0.02200203575193882,0.05697774142026901,0.0009227769332937896,0.0009885013569146395,0.03015921823680401,0.027062922716140747,0.16074435412883759,0.007005364168435335,0.0019189141457900405,0.11005546152591705,0.005780353210866451,0.004025688860565424
