Id,1-1_small-sounding-engine_presence,1-2_medium-sounding-engine_presence,1-3_large-sounding-engine_presence,1-X_engine-of-uncertain-size_presence,1_engine_presence,2-1_rock-drill_presence,2-2_jackhammer_presence,2-X_other-unknown-impact-machinery_presence,2_machinery-impact_presence,3-1_non-machinery-impact_presence,3_non-machinery-impact_presence,4-1_chainsaw_presence,4-2_small-medium-rotating-saw_presence,4-3_large-rotating-saw_presence,4-X_other-unknown-powered-saw_presence,4_powered-saw_presence,5-1_car-horn_presence,5-3_siren_presence,5-4_reverse-beeper_presence,5_alert-signal_presence,6-1_stationary-music_presence,6-2_mobile-music_presence,6-X_music-from-uncertain-source_presence,6_music_presence,7-1_person-or-small-group-talking_presence,7-2_person-or-small-group-shouting_presence,7-4_amplified-speech_presence,7_human-voice_presence,8-1_dog-barking-whining_presence,8_dog_presence
1,-0.03307333405150731,-1.5285094011216218,-0.0026530500932028652,-0.02199569985387942,-0.3714200665952776,-0.012396653301912777,-0.034285416372503374,-0.023077063369146132,0.00014207717478259823,-0.08405055880896188,-0.08405055880896188,0.005149966701400702,-0.0020198265984085187,-0.004400387253594193,-0.03180375890923861,0.026709319131761645,-7.619640869090688,-0.15887278946526662,-3.414676088635053,-0.0024300749054082535,-7.409408128835322,-5.115578126157465,-6.914089382126421,-6.814717380119522,-3.414747471824263,-7.392071958718168,-0.22761453696236167,-2.600668015798129,-6.379332025024048,-6.379332025024048
2,-0.04685284302222619,-2.614405802752038,-0.0031231302648866742,-0.035207067855545074,-0.8110670160441769,-0.0008598927135534708,0.06148176308294091,-0.03244895782667504,0.0017192334173341812,-0.08687686056893025,-0.08687686056893025,0.0008159102593018643,-0.00627488631884968,-0.0021527293909639027,0.00026480162335303786,0.006606616306501938,-8.659501576470117,-0.21203328049156467,-3.814989313753453,-0.004234333129554754,-7.323117093072384,-4.926580382798965,-7.429281365371786,-7.086849122346575,-3.0892430952049352,-7.3879585604192926,-0.2136282267771581,-2.4419826387560004,-7.317802629778609,-7.317802629778609
3,-0.03123007165587778,-0.8990611961582439,0.002921856612857767,-0.02191388170984705,0.35014159891639907,-0.021643118939380833,-0.06114686171621828,-0.00974507452034008,-0.0002638438645842653,-0.002295339395479705,-0.002295339395479705,-0.00909612945864869,-0.007118570636355585,-0.02300672043211822,-0.06375618959298152,-0.023777664567170738,-3.638225067201182,-0.2087381697009177,-0.9154111678950501,0.0007493323761682946,-7.5711796679701,-5.1423294298005775,-7.498628476568519,-7.829434824471928,-1.6555264504485834,-2.86638719475284,-0.22360898888522035,-1.1427675684866199,-6.628315216072239,-6.628315216072239
4,-0.05056632152011658,-1.6040874944839176,0.0034701858644594114,-0.02450021300682923,0.3226522639252696,-0.015877792447726996,-0.034668425097858044,0.017918791162866016,0.0012918814905485397,-0.04278157377876498,-0.04278157377876498,-0.008895288281637647,-0.00790939366538022,-0.020343463483691076,-0.06033592995988922,-0.021618858989808577,-4.341910639323199,-0.19974997970108654,-2.344990189970491,-0.001116311105790211,-6.883536993328617,-4.644198475980841,-6.942093635569513,-6.48006162135251,-1.9955676627336234,-6.1532910514584485,-0.20633870304913302,-1.4346276734962864,-6.177607500918464,-6.177607500918464
5,-0.036841255156852555,-0.9294310925251582,0.0030769016489741994,-0.03371086683105351,0.3921130324557623,-0.018161798561779966,-0.09010486682178936,-0.031722205141920194,-0.0011617916532328692,-0.05843243827351319,-0.05843243827351319,-0.008742748195206816,-0.006022212827942331,-0.02352518979566261,-0.06060962751295703,-0.018393915567215983,-4.594811647814436,-0.19583359852709345,-3.0390750332641776,-0.0033070640002673163,-8.98983782121738,-5.369237314335461,-8.945038801636485,-10.046480596106221,-1.604875310943965,-6.223120017461018,-0.22766847878015414,-1.3920111346762647,-6.106573925009582,-6.106573925009582
6,-0.03737469365934086,-0.560099152160738,0.001907239841568216,-0.010998330286139668,0.3212004362142378,-0.016112709749927307,-0.0660221886913561,-0.017574627858074232,-0.0004133400491478792,-0.011985950624535526,-0.011985950624535526,-0.00836422422574938,-0.006920834023009343,-0.021760433765570596,-0.05623916648330839,-0.020979301901472104,-3.717115854605171,-0.1825456683733139,-2.708991428233462,-0.0005249979274483445,-6.878045691606762,-4.354021178728695,-6.409628049627338,-7.2356633168621,0.1403847104152438,-2.5265300790956036,-0.17560488626779996,-0.19450128458836982,-5.582024865838761,-5.582024865838761
7,-0.05453714252159121,-2.2027198096687672,-0.003328450600113301,-0.027189129589560067,-0.6782613292353871,-0.019593653342005357,-0.04681521434245613,-0.022144271850296684,-0.0005321606227033483,-0.028747853185302593,-0.028747853185302593,-0.004446536323526944,-0.0075608477721002335,-0.011452712225873447,0.08071434969725844,0.032465192986905554,-6.514835728175885,-0.20412647790111568,-4.267408563726403,-0.004238546327976362,-6.928201635950471,-4.688498365724251,-7.016613296730473,-6.635828669722619,-2.8397753758848765,-6.496502265733852,-0.21981089437660797,-2.1311309362739337,-6.6544684837302155,-6.6544684837302155
8,-0.04930878712565778,-1.0698924420929405,-0.002628881284482824,-0.02667757107344533,-0.3239255640901499,-0.02540943945003966,-0.08486118481695233,-0.03773475809812693,-0.0017415042462146533,-0.020512322290986512,-0.020512322290986512,-0.009357292087227378,-0.00803206131253649,-0.024814392074765875,-0.0635971955134993,-0.02784319494796078,-1.6031181110355872,-0.18276514033563873,-4.421648062682959,-0.0020038896912781437,-8.499830184187342,-4.173250560367818,-4.385455113205646,-5.99431675926599,2.2368775102456135,-0.5159190977569552,-0.1891800761600309,1.7093833939766891,-6.821333907041154,-6.821333907041154
9,-0.044091714914434144,0.2540740867147411,-0.004635696598535706,-0.025688061513856934,-0.032429740962127404,-0.0304926946523719,-0.09281326139928837,-0.04647508653308276,-0.0023021517186475582,-0.01690949015990442,-0.01690949015990442,-0.009870295901316679,-0.008277725183619819,-0.026111848181668618,-0.06800392000010726,-0.031109327437010607,-0.2805910564688592,-0.2028604007894567,-4.022802668092695,-0.0014858347966053235,-5.27239893082296,-5.356383839288455,-6.8251951542397205,-6.763526546399961,0.7329076213030888,-4.6200502627768545,-0.21978488232500162,1.0280963436880117,-1.185934013149244,-1.185934013149244
10,-0.03287336625263845,-0.060112026449311906,0.0020859925277084586,-0.019017662497236097,0.4176585038236115,-0.016444969024001884,-0.08155193431744787,-0.02557762982020871,-0.0007204995425726924,-0.026587744336505008,-0.026587744336505008,-0.008621914898544625,-0.007328215152903454,-0.02210995441717724,-0.056516730704164755,-0.02002392510153846,-3.720160402126842,-0.19201652377244827,-2.795916446879814,-0.0022081956898163378,-7.6163828603165555,-4.7899265259306905,-3.6506407221361816,-3.9230188158173,-1.2987066345478089,-7.350661674627872,-0.21676555722250135,-1.0541071905535069,-5.476762266615902,-5.476762266615902
